method,pair,window_start,window_end,entry_time,exit_time,side,beta,w_a,w_b,qty_a,qty_b,entry_price_a,entry_price_b,exit_price_a,exit_price_b,fee,pnl,pnl_pct,capital_per_leg,bars_held
SDR,ENA_USDT_USDT-HBAR_USDT_USDT,2025-03-18 20:50:00+00:00,2025-03-19 13:30:00+00:00,2025-03-19 11:15:00+00:00,2025-03-19 13:30:00+00:00,longA_shortB,3.7238686899594207,0.37263575168956803,0.627364248310432,1492.0197919963798,793.7681248354784,0.38433842999999995,0.19399939800000002,0.39243924,0.19588958699999998,0.44053473184148706,10.145662341246195,1.0145662341246195,1000.0,27
SDR,HBAR_USDT_USDT-WLD_USDT_USDT,2025-03-19 04:40:00+00:00,2025-03-19 21:20:00+00:00,2025-03-19 16:25:00+00:00,2025-03-19 21:20:00+00:00,longA_shortB,0.1827359195742016,0.4626288544154496,0.5373711455845505,2422.6116649847195,2904.8531585715996,0.195729571,0.8932893199999999,0.192689267,0.87488748,1.82318459106949,44.26598252095971,4.426598252095971,1000.0,59
SDR,AAVE_USDT_USDT-AVAX_USDT_USDT,2025-03-19 22:40:00+00:00,2025-03-20 15:20:00+00:00,2025-03-20 07:00:00+00:00,2025-03-20 15:20:00+00:00,longA_shortB,8.315863833939327,0.37970526092717016,0.6202947390728298,3.3660428964706073,3.7445118163850766,176.607659,19.0909089,177.48774699999998,18.6828681,0.4000034041095511,4.090324153726593,0.40903241537265933,1000.0,100
SDR,BCH_USDT_USDT-ZEC_USDT_USDT,2025-03-21 19:40:00+00:00,2025-03-22 12:20:00+00:00,2025-03-22 04:00:00+00:00,2025-03-22 12:20:00+00:00,shortA_longB,3.0181809451936497,0.8654769300335642,0.13452306996643582,0.9770049816782082,3.4770272165008054,323.882385,30.153015,324.872484,30.993098999999997,0.25393303243867626,1.699730244353578,0.1699730244353578,1000.0,100
SDR,AVAX_USDT_USDT-HBAR_USDT_USDT,2025-03-22 13:05:00+00:00,2025-03-23 05:45:00+00:00,2025-03-23 03:00:00+00:00,2025-03-23 05:45:00+00:00,shortA_longB,10.0,0.39457047983732707,0.6054295201626729,29.785168248925444,318.2247957804146,19.6829681,0.184228421,19.5959594,0.184108409,0.3861430130189999,2.1672349614100312,0.2167234961410031,1000.0,33
SDR,LINK_USDT_USDT-SUI_USDT_USDT,2025-03-22 23:45:00+00:00,2025-03-23 16:25:00+00:00,2025-03-23 08:05:00+00:00,2025-03-23 16:25:00+00:00,longA_shortB,3.8533349824369356,0.5321126646349673,0.46788733536503263,33.43102602801172,54.78573892691724,14.391439,2.27902788,14.6164615,2.31463144,0.3664292690574583,5.205736442301979,0.5205736442301979,1000.0,100
SDR,ENA_USDT_USDT-SUI_USDT_USDT,2025-03-23 10:00:00+00:00,2025-03-24 02:40:00+00:00,2025-03-24 01:25:00+00:00,2025-03-24 02:40:00+00:00,shortA_longB,0.2308226297467355,0.4369271443219069,0.5630728556780932,1155.0987160002244,836.8786421061986,0.39873987,2.3843384100000002,0.39993998999999997,2.40714069,1.4797321811008408,16.216751871178015,1.6216751871178017,1000.0,15
SDR,POL_USDT_USDT-XRP_USDT_USDT,2025-03-23 16:40:00+00:00,2025-03-24 09:20:00+00:00,2025-03-24 06:10:00+00:00,2025-03-24 09:20:00+00:00,longA_shortB,0.15600194152420788,0.4627546757929178,0.5372453242070822,2129.3571717386512,1215.6421558511854,0.222042202,2.4931492900000003,0.220572055,2.47104708,2.093151065925646,21.644759089590327,2.164475908959033,1000.0,38
SDR,ADA_USDT_USDT-XLM_USDT_USDT,2025-03-24 06:10:00+00:00,2025-03-24 22:50:00+00:00,2025-03-24 16:05:00+00:00,2025-03-24 22:50:00+00:00,longA_shortB,2.287082529250213,0.5257988336347287,0.47420116636527126,669.4673810088519,733.5714323889955,0.73177317,0.291999197,0.73557355,0.28984898200000003,0.42275039033168627,3.6988163526010376,0.36988163526010376,1000.0,81
SDR,SOL_USDT_USDT-UNI_USDT_USDT,2025-03-24 17:15:00+00:00,2025-03-25 09:55:00+00:00,2025-03-25 01:35:00+00:00,2025-03-25 09:55:00+00:00,shortA_longB,10.0,0.4721930906472041,0.5278069093527958,3.6796820680641362,7.380667011698822,142.06420500000002,7.0827082,145.334532,7.0097009,0.3484642073648745,-12.921070396693981,-1.292107039669398,1000.0,100
SDR,ETH_USDT_USDT-XRP_USDT_USDT,2025-03-25 13:20:00+00:00,2025-03-26 06:00:00+00:00,2025-03-25 21:40:00+00:00,2025-03-26 06:00:00+00:00,shortA_longB,10.0,0.48343630213368616,0.5165636978663138,0.2493085237459043,20.93272864373401,2059.90597,2.45334531,2031.543134,2.42194217,0.33662586179363296,6.077117502432312,0.6077117502432312,1000.0,100
SDR,LTC_USDT_USDT-SOL_USDT_USDT,2025-03-26 01:15:00+00:00,2025-03-26 17:55:00+00:00,2025-03-26 16:35:00+00:00,2025-03-26 17:55:00+00:00,shortA_longB,0.4872290562150561,0.5032789433207134,0.4967210566792866,5.375822498632993,7.47459004364358,93.219321,137.603759,93.40934,138.583857,0.9203015278274417,5.384020809399752,0.5384020809399752,1000.0,16
SDR,APT_USDT_USDT-SOL_USDT_USDT,2025-03-29 08:15:00+00:00,2025-03-30 00:55:00+00:00,2025-03-29 22:20:00+00:00,2025-03-30 00:55:00+00:00,shortA_longB,0.1,0.48558854543752167,0.5144114545624783,92.64404347985204,39.02158224652569,5.269726919999999,125.11250999999999,5.3365336,125.91259000000001,3.233401033909756,21.79774552322675,2.1797745523226753,1000.0,31
SDR,BTC_USDT_USDT-ZEC_USDT_USDT,2025-03-30 00:10:00+00:00,2025-03-30 16:50:00+00:00,2025-03-30 08:30:00+00:00,2025-03-30 16:50:00+00:00,longA_shortB,10.0,0.6262915297407246,0.37370847025927556,0.004808177671542224,1.0999193108303449,82499.14908999999,36.063606,81616.06078999999,36.923692,0.2608125678663032,-5.4528832143013295,-0.545288321430133,1000.0,100
SDR,DOGE_USDT_USDT-WLD_USDT_USDT,2025-03-30 07:20:00+00:00,2025-03-31 00:00:00+00:00,2025-03-30 23:50:00+00:00,2025-03-31 00:00:00+00:00,shortA_longB,0.2648432707802686,0.5160544213863206,0.48394557861367926,3118.297086606191,2519.588142211079,0.163336332,0.76327632,0.16469646799999998,0.77047704,1.4661991510451013,12.435341450148753,1.2435341450148751,1000.0,2
SDR,APT_USDT_USDT-SOL_USDT_USDT,2025-03-30 20:15:00+00:00,2025-03-31 12:55:00+00:00,2025-03-31 09:40:00+00:00,2025-03-31 12:55:00+00:00,shortA_longB,0.1,0.5414315755001163,0.45856842449988366,101.22782434630277,42.923950892908,5.27422737,124.38243700000001,5.26872682,125.792578,3.541722111998688,57.54390963328535,5.754390963328535,1000.0,39
